중구,455,2014,15249500,15284000,15297500,15396000
중구,455,2015,15561500,15626500,15961500,16152000
중구,455,2016,16170000,16206000,16312500,16456500
중구,455,2017,16511000,16699000,16956500,18050000
성동구,447,2013,15301000,15250000,15117500,15162500
성동구,447,2014,15249500,15284000,15297500,15396000
성동구,447,2015,15561500,15626500,15961500,16152000
성동구,447,2016,16170000,16206000,16312500,16456500
성동구,447,2017,16511000,16699000,16956500,18050000
광진구,437,2013,15301000,15250000,15117500,15162500
광진구,437,2014,15249500,15284000,15297500,15396000
광진구,437,2015,15561500,15626500,15961500,16152000
광진구,437,2016,16170000,16206000,16312500,16456500
광진구,437,2017,16511000,16699000,16956500,18050000
