荒川区,349,2014,486949.982,498330.33,526752.7073,518124.0789
羽村市,326,2014,179091.3235,204326.8824,213118.04,211244.8148
練馬区,322,2014,473606.6692,478511.624,480114.3953,478281.7402
立川市,312,2014,282180.1273,305253.3482,344607.5,322380.2992
稲城市,311,2014,326210.1282,317578.8333,283727.5,323631.2381
福生市,307,2014,210247.6667,213794.8333,205548.8182,192045.2353
神津島村,306,2014,839,0,103704,0
目黒区,299,2014,795219.6351,786612.0597,840167.5597,826228.175
町田市,295,2014,223592.6284,212019.1121,237613.1092,233700.4826
狛江市,281,2014,388837.6833,389769.3333,409914.6304,379230.7255
港区,265,2014,1188491.319,1148502.879,1215145.491,1472141.654
渋谷区,264,2014,1145956.224,978852.9036,1080243.006,1331424.965
清瀬市,263,2014,266329.6136,272540.9394,249778.902,289040.1944
江東区,253,2014,592344.4765,605309.4163,576353.7352,590909.0038
江戸川区,252,2014,396872.6389,389932.2236,404185.8947,401938.0645
武蔵野市,241,2014,603108.0893,551848.8525,592730.5781,550590.9136
武蔵村山市,240,2014,165487,158538.6364,173975.3333,146487.9487
板橋区,219,2014,472270.6795,488631.6383,507258.014,493476.9127
東村山市,214,2014,245096.3913,240072.0893,271875.093,263911.5604
東大和市,211,2014,238979.4419,240466.2558,248538.4419,231961.4545
東久留米市,207,2014,298281.4138,275731.5902,285348.0204,233582.6327
杉並区,205,2014,588170.6873,603867.4107,639944.9565,600024.3048
昭島市,201,2014,233905.7857,245157.7059,243760.3934,282659.5522
日野市,199,2014,238587.301,263641.7,277245.8091,255232.685
新島村,187,2014,3030,0,0,13514
新宿区,185,2014,826643.6856,871513.1606,786812.4519,888138.4767
文京区,176,2014,801249.0157,825382.0357,835056.4633,821848.0859
府中市,166,2014,383657.4194,354904.3675,374832.6131,385712.0878
小金井市,153,2014,402347.9474,397734.617,389084.9455,358783.4063
小笠原村,152,2014,16860,51903,0,113514
小平市,150,2014,335636.9806,282042.6842,325344.1786,303977.1695
大田区,130,2014,600474.1875,587063.5211,597938.8989,611475.8938
大島町,123,2014,8388.3333,22360.5,10646.75,8245.75
多摩市,113,2014,325164.2299,296870.8182,321710.76,293967.1148
墨田区,108,2014,566653.8205,593161.2197,654457.0488,700112.198
国立市,98,2014,410951.5319,342218.1212,407897.6286,395234.0333
国分寺市,97,2014,362110.5231,355560.6129,390783.623,396648.3529
品川区,91,2014,795512.1781,798947.0243,801909.4226,836780.5913
台東区,85,2014,705095.7413,725179.8385,851607.8382,736693.6995
千代田区,70,2014,1280829.233,1318828.159,1387127.924,1410159.987
北区,61,2014,535839.9641,511146.1691,535036.2603,578684.026
八王子市,51,2014,264185.2875,226595.322,226687.6507,220386.7183
八丈町,49,2014,10090.6667,25725.75,6431,6379.25
中野区,26,2014,616381.8883,679927.4909,644354.3665,630790.5619
中央区,21,2014,983346.4597,1042126.768,1166543.87,1210822.551
世田谷区,16,2014,687077.7856,664026.359,656574.7223,686321.9903
三鷹市,14,2014,418691.125,440367.9333,478343.8427,429982.3667
三宅村,6,2014,16000,0,650,2308
あきる野市,1,2014,123817.2162,114416.5897,118022.2857,115323.1373
青梅市,405,2013,138637.3,163503.8246,158601.9658,136800.8434
足立区,377,2013,367186.3072,336492.8416,340318.7135,353064.8235
豊島区,373,2013,673186.4809,705992.2796,676020.4884,703107.1036
調布市,372,2013,436697.9542,417746.3932,414826.3889,411948.5167
西東京市,367,2013,427538.7593,383439.3761,394844.5288,397566.7788
西多摩郡瑞穂町,0,2013,94794.4348,139330.4138,113208.1538,105833.4348
西多摩郡檜原村,0,2013,8448,0,2356.25,28670
西多摩郡日の出町,0,2013,95936.75,85357.6667,75499,94414.0833
西多摩郡奥多摩町,0,2013,17833.6667,16027.6667,8400.4286,10033
葛飾区,357,2013,368711.6694,364993.1283,355295.5156,355095.3583
荒川区,349,2013,473064.8788,516854.1503,521530.6638,490460.2975
羽村市,326,2013,218023.7,207991.3636,236292.25,226726.5
練馬区,322,2013,468620.0866,463123.5574,476046.0264,455650.1756
立川市,312,2013,323703.2276,313502.2628,310607.6565,313311.0206
稲城市,311,2013,290172.9556,314147.72,308052.4773,262292.7632
福生市,307,2013,193097.3667,189055.75,159784.7391,187586
神津島村,306,2013,2381,2548,0,6000
目黒区,299,2013,803054.8631,765236.1643,808177.9273,811924.6341
町田市,295,2013,214842.2199,224146.9355,254729.8764,251084.6982
狛江市,281,2013,379255.7358,431703.1176,441662,358875.4773
港区,265,2013,1122639.379,1107829.685,1154901.566,1152827.532
渋谷区,264,2013,935264.3286,1057572.33,946321.7333,1240540.428
清瀬市,263,2013,220980.5152,248867.6923,212395.45,238462.5227
江東区,253,2013,561526.8884,596807.4631,578579.724,572631.4801
江戸川区,252,2013,395054.1362,394896.861,414778.3805,380536.8755
武蔵野市,241,2013,624060.4,543675.6324,553511.8909,549399.4909
武蔵村山市,240,2013,167481.027,142196.6585,140531,143336.5476
板橋区,219,2013,457937.7847,467832.1532,469912.658,466385.8571
東村山市,214,2013,264584,245370.4211,237706.8556,252032.2921
東大和市,211,2013,247750.2982,234160.3878,239619.0769,234896.0556
東久留米市,207,2013,292743.869,307779.9459,285924.3838,299627.05
杉並区,205,2013,585079.9234,561082.4704,597047.3488,577425.1763
昭島市,201,2013,258844.7778,240239.1786,255495.7419,246305.9804
日野市,199,2013,226425.381,242062.5673,251588.8182,248343.93
新島村,187,2013,0,6500,0,0
新宿区,185,2013,759908.9074,700485.5043,765576.2935,910343.9419
文京区,176,2013,782729.6009,765901.4663,785746.9948,759535.3365
府中市,166,2013,368416.9419,374474.7852,370136.9489,367466.8015
小金井市,153,2013,408439.1912,405088.3036,413554.4375,369480.1833
小笠原村,152,2013,0,0,81485.5,0
小平市,150,2013,312653.8462,315118.746,296975.6269,318259.4956
大田区,130,2013,584033.7173,586657.1007,566443.705,577757.2398
大島町,123,2013,5168.8,5064.6667,19002.75,0
多摩市,113,2013,265523.137,267104.5231,289495.5818,278596.1351
墨田区,108,2013,585763.5611,585879.8918,615599.2597,599188.2315
国立市,98,2013,398371,426461.6981,359732,397936.1622
国分寺市,97,2013,367224.701,360950.6623,335423.7326,334426.9868
品川区,91,2013,686630.8566,700985.5603,771676.6506,719450.5153
台東区,85,2013,658600.0058,734044.1615,728684.4741,758075.6242
千代田区,70,2013,1469239.715,975721.131,1077769.878,1188004.529
北区,61,2013,497498.6709,544394.4667,515267.7805,522490.0949
八王子市,51,2013,208782.7675,208019.1171,206591.8084,229777.3583
八丈町,49,2013,9640.75,8166.8,11323.875,8187.75
中野区,26,2013,566657.3317,593298.9429,598922.7565,592579.1745
中央区,21,2013,988502.3582,1050942.9,1180567.209,1078894.131
世田谷区,16,2013,637185.3224,622359.3676,624044.3658,657213.781
三鷹市,14,2013,376901.6909,402151.3778,400648.9057,410234.85
三宅村,6,2013,5889,4000,2616.5,2460.75
あきる野市,1,2013,132628.8462,125314.7241,139577.8077,128555.4872
